ElementId,Category,Family,Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,System Name,System Type,Service Type,Classification,Size,Diameter,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in)
583595,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,198.666,14.167,66.548,198.666,14.167,95.548,198.666,14.167,,66.548,197.999,12.833,95.548,199.333,14.167,81.048,198.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583596,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,198.666,14.167,95.548,198.666,14.167,124.548,198.666,14.167,,95.548,197.999,12.833,124.548,199.333,14.167,110.048,198.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583597,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,169.666,14.167,8.548,169.666,14.167,37.548,169.666,14.167,,8.548,168.999,12.833,37.548,170.333,14.167,23.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583598,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,169.666,14.167,37.548,169.666,14.167,66.548,169.666,14.167,,37.548,168.999,12.833,66.548,170.333,14.167,52.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583599,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,169.666,14.167,66.548,169.666,14.167,95.548,169.666,14.167,,66.548,168.999,12.833,95.548,170.333,14.167,81.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583600,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,169.666,14.167,95.548,169.666,14.167,124.548,169.666,14.167,,95.548,168.999,12.833,124.548,170.333,14.167,110.048,169.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583601,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,140.666,14.167,8.548,140.666,14.167,37.548,140.666,14.167,,8.548,139.999,12.833,37.548,141.333,14.167,23.048,140.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583602,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,140.666,14.167,37.548,140.666,14.167,66.548,140.666,14.167,,37.548,139.999,12.833,66.548,141.333,14.167,52.048,140.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583603,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,140.666,14.167,66.548,140.666,14.167,95.548,140.666,14.167,,66.548,139.999,12.833,95.548,141.333,14.167,81.048,140.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583604,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,140.666,14.167,95.548,140.666,14.167,124.548,140.666,14.167,,95.548,139.999,12.833,124.548,141.333,14.167,110.048,140.666,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583605,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,124.548,242.166,14.167,124.548,256.666,14.167,124.548,227.666,14.167,,123.882,227.666,12.833,125.215,256.666,14.167,124.548,242.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583606,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,124.548,213.166,14.167,124.548,227.666,14.167,124.548,198.666,14.167,,123.882,198.666,12.833,125.215,227.666,14.167,124.548,213.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583607,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,124.548,184.166,14.167,124.548,198.666,14.167,124.548,169.666,14.167,,123.882,169.666,12.833,125.215,198.666,14.167,124.548,184.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583608,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,124.548,155.166,14.167,124.548,169.666,14.167,124.548,140.666,14.167,,123.882,140.666,12.833,125.215,169.666,14.167,124.548,155.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583611,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,95.548,184.166,14.167,95.548,198.666,14.167,95.548,169.666,14.167,,94.882,169.666,12.833,96.215,198.666,14.167,95.548,184.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583612,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,95.548,155.166,14.167,95.548,169.666,14.167,95.548,140.666,14.167,,94.882,140.666,12.833,96.215,169.666,14.167,95.548,155.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583613,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,66.548,242.166,14.167,66.548,256.666,14.167,66.548,227.666,14.167,,65.882,227.666,12.833,67.215,256.666,14.167,66.548,242.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583614,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,66.548,213.166,14.167,66.548,227.666,14.167,66.548,198.666,14.167,,65.882,198.666,12.833,67.215,227.666,14.167,66.548,213.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583615,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,66.548,184.166,14.167,66.548,198.666,14.167,66.548,169.666,14.167,,65.882,169.666,12.833,67.215,198.666,14.167,66.548,184.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583616,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,66.548,155.166,14.167,66.548,169.666,14.167,66.548,140.666,14.167,,65.882,140.666,12.833,67.215,169.666,14.167,66.548,155.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583617,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,37.548,184.166,14.167,37.548,198.666,14.167,37.548,169.666,14.167,,36.882,169.666,12.833,38.215,198.666,14.167,37.548,184.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583618,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,37.548,155.166,14.167,37.548,169.666,14.167,37.548,140.666,14.167,,36.882,140.666,12.833,38.215,169.666,14.167,37.548,155.166,13.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=L 1 | Reference Level Elevation=15' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583622,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"57' - 3 1/4""",,,,,101.81 CF,,,"Softwood, Lumber",,,,,,Curve,8.548,169.666,29.167,8.548,198.666,29.167,8.548,140.666,29.167,,7.882,140.666,27.833,9.215,198.666,29.167,8.548,169.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=57' - 3 1/4"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=58' - 0"" | Volume=101.81 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583623,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,256.666,29.167,66.548,256.666,29.167,95.548,256.666,29.167,,66.548,255.999,27.833,95.548,257.333,29.167,81.048,256.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583624,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,256.666,29.167,95.548,256.666,29.167,124.548,256.666,29.167,,95.548,255.999,27.833,124.548,257.333,29.167,110.048,256.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583627,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,198.666,29.167,8.548,198.666,29.167,37.548,198.666,29.167,,8.548,197.999,27.833,37.548,199.333,29.167,23.048,198.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583628,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,52.048,198.666,29.167,37.548,198.666,29.167,66.548,198.666,29.167,,37.548,197.999,27.833,66.548,199.333,29.167,52.048,198.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583629,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,81.048,198.666,29.167,66.548,198.666,29.167,95.548,198.666,29.167,,66.548,197.999,27.833,95.548,199.333,29.167,81.048,198.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583630,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,110.048,198.666,29.167,95.548,198.666,29.167,124.548,198.666,29.167,,95.548,197.999,27.833,124.548,199.333,29.167,110.048,198.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
583631,Structural Framing,Glulam-Western Species,16x16,,,B1010,,"27' - 6 1/2""",,,,,48.96 CF,,,"Softwood, Lumber",,,,,,Curve,23.048,169.666,29.167,8.548,169.666,29.167,37.548,169.666,29.167,,8.548,168.999,27.833,37.548,170.333,29.167,23.048,169.666,28.5,,"Assembly Code=B1010 | Assembly Description=Floor Construction | Cut Length=27' - 6 1/2"" | End Level Offset=-0' - 10"" | Reference Level=Roof | Reference Level Elevation=30' - 0"" | Start Level Offset=-0' - 10"" | Structural Material=Softwood, Lumber | System Length=29' - 0"" | Volume=48.96 CF | y Offset Value=0' - 0"" | z Offset Value=0' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\STR_Wall_Bamboo_Concept2_amd03_V2_2026-03-04_07-52-08pm_detached_Structural_Schedule.csv,,,,,,,,,,,,,,,,,,,,,,,,
